id,username,lat,lon,Sentiment
1080,realcaligrl,32.810012,-117.104989,Negative
1081,Yvonneezy,33.226316,-117.320879,Negative
1082,testgeo2021,37.2691755,-119.3066075,Positive
1083,Dallas_Albury,37.2691755,-119.3066075,Negative
1084,duchovny1231,33.615763,-117.257221,Positive
1085,Vicente68295903,33.769045,-117.96854,Positive
1086,AgrahamBpad,33.8527355,-118.006657,Negative
1087,e84ochoa,33.529449,-117.7063095,Positive
1088,sergiomad1971,33.8893475,-117.9248925,Positive
1089,goreyReaper,33.935822,-117.397616,Positive
1090,madeforDB_,32.810012,-117.104989,Positive
1091,tmj_LAJ_sales,33.226082,-117.2264494,Positive
1092,varadmehta,32.810012,-117.104989,Negative
1093,215To562,37.2691755,-119.3066075,Positive
1094,calonghurst,32.810012,-117.104989,Positive
1095,MrDaveSped,33.921924000000004,-117.21792,Positive
1096,Caztifiki,33.121483999999995,-117.2879235,Negative
1097,IrrelevantBryan,33.689732,-117.7823605,Negative
1098,MrDaveSped,33.921924000000004,-117.21792,Positive
1099,_lrmc_,37.2691755,-119.3066075,Negative
1100,KarinAbcarians,37.2691755,-119.3066075,Positive
1101,2oFSwordJewKnow,33.692542,-117.9987325,Positive
1102,UNPLGD3,32.810012,-117.104989,Positive
1103,cptsparkl3s,33.710105,-117.9476415,Positive
1104,quis__custodiet,33.69498,-117.98939,Positive
1105,Vicente68295903,33.769045,-117.96854,Positive
1106,muritronix,37.2691755,-119.3066075,Positive
1107,DennisP88453209,33.739992,-117.8874385,Positive
1108,aitorbolado,37.2691755,-119.3066075,Positive
1109,MJHurley52,33.7337835,-117.802135,Positive
1110,nikkimillion2,32.810012,-117.104989,Positive
1111,MrDaveSped,33.921924000000004,-117.21792,Positive
1112,varadmehta,32.810012,-117.104989,Negative
1113,1stCAV_AM_1972,33.6880475,-117.1970825,Negative
1114,martyparty82,33.692542,-117.9987325,Positive
1115,lemmetaylor,33.121483999999995,-117.2879235,Negative
1116,MarketSourceJob,34.1425078,-118.255075,Positive
1117,JayCastro_,33.769045,-117.96854,Negative
1118,adam_ayala,34.0023805,-117.982366,Negative
1119,SFBaseball2022,37.2691755,-119.3066075,Positive
1120,OmariWarren,32.810012,-117.104989,Negative
1121,BarbaraMain07,32.810012,-117.104989,Negative
1122,testgeo2021,37.2691755,-119.3066075,Positive
1123,jclinger23,33.8904245,-117.789005,Positive
1124,alugojpg,33.689732,-117.7823605,Positive
1125,paki_aladdin,33.9793435,-117.5800355,Negative
1126,JulianDelGaudio,32.810012,-117.104989,Negative
1127,BriBalaja,33.859093,-117.585658,Negative
1128,SuperRyanGrover,33.808703,-117.926752,Positive
1129,marcusn01,37.2691755,-119.3066075,Negative
1130,Kennaleigh1970,34.000125,-117.412405,Positive
1131,DIProdco,33.692542,-117.9987325,Positive
1132,Amoderm,33.66702152,-117.76200709,Negative
1133,twofelons,33.95011432,-118.02619176,Positive
1134,jclinger23,33.8904245,-117.789005,Positive
1135,mymyvargasreyes,37.2691755,-119.3066075,Negative
1136,hoelinajolie,33.689732,-117.7823605,Positive
1137,TheeSurfNinja2,32.810012,-117.104989,Negative
1138,hegotgame__10,37.2691755,-119.3066075,Positive
1139,_alyyycattt,33.9759175,-118.0188555,Negative
1140,michaelstanisc1,33.6636085,-117.9056455,Negative
1141,albreezygonz,33.710105,-117.9476415,Positive
1142,Simp4Sluts,33.595946,-117.1103725,Negative
1143,duchovny1231,33.615763,-117.257221,Positive
1144,AnveshDr,33.689732,-117.7823605,Positive
1145,marcusn01,37.2691755,-119.3066075,Negative
1146,plsf,32.724179,-117.22729973,Negative
1147,test5geo1798,37.2691755,-119.3066075,Positive
1148,MarkerHunter,33.935822,-117.397616,Positive
1149,MateoDeangelo,33.842863,-117.851089,Negative
1150,Naeempix,37.2691755,-119.3066075,Positive
1151,tmj_cao_acct,34.1425078,-118.255075,Positive
1152,Simp4Sluts,33.595946,-117.1103725,Positive
1153,publihope,33.226316,-117.320879,Positive
1154,albreezygonz,33.710105,-117.9476415,Positive
1155,sage_milk,37.2691755,-119.3066075,Positive
1156,DouglasGrantLi1,32.810012,-117.104989,Positive
1157,amysnodgrass18,37.2691755,-119.3066075,Negative
1158,jwsanderson_,37.2691755,-119.3066075,Negative
1159,MarlitaOnTheRun,32.7155,-117.1585,Positive
1160,TotalTrafficSD,32.76107,-117.163,Negative
1161,hegotgame__10,37.2691755,-119.3066075,Negative
1162,michaelstanisc1,33.6636085,-117.9056455,Negative
1163,enriquevbjr,33.810159,-117.824049,Negative
1164,looksrare69,33.692542,-117.9987325,Positive
1165,adam_ayala,34.0023805,-117.982366,Negative
1166,quis__custodiet,33.65831,-117.9171,Positive
1167,AdventureWDavid,33.900901000000005,-118.0071635,Positive
1168,SurferDude_HB,33.692542,-117.9987325,Negative
1169,ashleemckinne16,33.769045,-117.96854,Positive
1170,duchovny1231,33.615763,-117.257221,Positive
1171,vmitvf,33.842863,-117.851089,Negative
1172,tmj_LAJ_transp,32.9887808,-117.073181,Positive
1173,RobGordon001,33.226316,-117.320879,Negative
1174,AdventureWDavid,33.900901000000005,-118.0071635,Positive
1175,Kingdakha92,33.842863,-117.851089,Negative
1176,And_Rayna,33.806767,-117.917057,Positive
1177,hegotgame__10,37.2691755,-119.3066075,Positive
1178,frostydg,32.7351189,-117.1600037,Positive
1179,Angelbvby_,32.810012,-117.104989,Negative
1180,luuuunnnaaa,33.810159,-117.824049,Negative
1181,starlight348,34.0451585,-117.603783,Positive
1182,tmj_CA_LABOR,33.9424658,-117.2296717,Positive
1183,chefstoys,33.76045,-117.918,Positive
1184,WesleyCreates,32.7155,-117.1585,Positive
1185,connorfinley1,32.810012,-117.104989,Positive
1186,hegotgame__10,37.2691755,-119.3066075,Negative
1187,alugojpg,33.689732,-117.7823605,Positive
1188,ProfessorFox,32.7155,-117.1585,Positive
1189,AdventureWDavid,33.900901000000005,-118.0071635,Positive
1190,charhermosa,37.2691755,-119.3066075,Negative
1191,robynhojj,33.83254,-118.02558,Positive
1192,regallyjay,33.769045,-117.96854,Negative
1193,Schlater_,37.2691755,-119.3066075,Positive
1194,MissTechBM,33.121483999999995,-117.2879235,Positive
1195,azulmariposa,34.0451585,-117.603783,Negative
1196,GeraAvila9,37.2691755,-119.3066075,Negative
1197,vmitvf,33.842863,-117.851089,Negative
1198,yoitspaulina,37.2691755,-119.3066075,Negative
1199,quis__custodiet,33.93546,-117.98475,Negative
1200,gladimsad,37.2691755,-119.3066075,Positive
1201,MelloRello3,33.184920500000004,-117.2397795,Positive
1202,psgorganic,37.2691755,-119.3066075,Positive
1203,bachmanburner,33.842863,-117.851089,Negative
1204,duchovny1231,33.615763,-117.257221,Negative
1205,Jae_Patin,37.2691755,-119.3066075,Negative
1206,mllanura,33.501021,-117.1195165,Positive
1207,Yvonneezy,33.226316,-117.320879,Negative
1208,Kramer_5150,37.2691755,-119.3066075,Negative
1209,zemnmez,33.842863,-117.851089,Negative
1210,varadmehta,32.810012,-117.104989,Negative
1211,DelanaCaliGrl,33.859093,-117.585658,Negative
1212,Janislandgirl,33.121483999999995,-117.2879235,Positive
1213,WaspHopper,37.2691755,-119.3066075,Negative
1214,DelanaCaliGrl,33.859093,-117.585658,Negative
1215,MiketheCarGuy1,33.935822,-117.397616,Positive
1216,Monflash,33.935822,-117.397616,Negative
1217,phsathleticdept,37.2691755,-119.3066075,Negative
1218,jeremyjennings9,32.810012,-117.104989,Positive
1219,RenHanami,37.2691755,-119.3066075,Positive
1220,Moderna5G_666,32.810012,-117.104989,Positive
1221,nubia_kg,33.1387415,-117.1668165,Negative
1222,shindoverse,32.810012,-117.104989,Negative
1223,alejhay,33.9793435,-117.5800355,Negative
1224,KeanuTrades,33.935822,-117.397616,Positive
1225,duchovny1231,33.615763,-117.257221,Positive
1226,ASU_SuperFan,32.810012,-117.104989,Positive
1227,GenuineGerm,34.0451585,-117.603783,Positive
1228,mdagher,33.7337835,-117.802135,Positive
1229,Tyler_Moses3,33.692542,-117.9987325,Positive
1230,SlamDiegoZoo,32.810012,-117.104989,Positive
1231,OvertonSFC,37.2691755,-119.3066075,Positive
1232,geolocationms,33.720508,-117.905688,Positive
1233,geolocationms,33.720508,-117.905688,Positive
1234,geolocationms,33.720508,-117.905688,Positive
1235,geolocationms,33.720508,-117.905688,Positive
1236,tmj_LAJ_HR,32.8973588,-117.1894382,Positive
1237,Rudy52460685,33.9873325,-117.6732545,Positive
1238,4evrr21,33.689732,-117.7823605,Negative
1239,1MamaRama,33.9873325,-117.6732545,Positive
1240,QuangNguyenAZ,32.810012,-117.104989,Negative
1241,WaspHopper,37.2691755,-119.3066075,Negative
1242,mcockenna,33.5669805,-117.1965255,Negative
1243,julrach,33.6636085,-117.9056455,Positive
1244,Rudy52460685,33.9873325,-117.6732545,Positive
1245,CarlsbadCharlie,32.810012,-117.104989,Positive
1246,yk_SanDiego,32.810012,-117.104989,Positive
1247,Broker_Brett,33.6636085,-117.9056455,Positive
1248,backwardsflip,33.935822,-117.397616,Positive
1249,OmariWarren,32.810012,-117.104989,Negative
1250,bachmanburner,33.842863,-117.851089,Positive
1251,justinkichlerr,33.9248815,-117.947887,Negative
1252,shindoverse,32.810012,-117.104989,Negative
1253,danielg88832525,34.0023805,-117.982366,Positive
1254,MrCInCali,34.0451585,-117.603783,Positive
1255,SmokinYungBruno,32.810012,-117.104989,Negative
1256,Raidger4,37.2691755,-119.3066075,Positive
1257,DemonicMachines,32.7155,-117.1585,Positive
1258,JakeDuarte43,37.2691755,-119.3066075,Positive
1259,danielg88832525,34.0023805,-117.982366,Positive
1260,dougnabbit1,32.810012,-117.104989,Positive
1261,tmj_cao_sales,33.7084721,-117.8045638,Positive
1262,OmariWarren,32.810012,-117.104989,Negative
1263,Rudy52460685,33.9873325,-117.6732545,Positive
1264,ppadres,32.810012,-117.104989,Positive
1265,yk_SanDiego,32.810012,-117.104989,Positive
1266,SlamDiegoZoo,32.810012,-117.104989,Positive
1267,Rudy52460685,33.9873325,-117.6732545,Positive
1268,JosephVVallace,33.689732,-117.7823605,Negative
1269,yourfavgirlie,33.842863,-117.851089,Negative
1270,mbmistakes21,33.9248815,-117.947887,Negative
1271,mdagher,33.7337835,-117.802135,Positive
1272,everyEarthquake,35.0341682,-117.6791687,Positive
1273,jabronibrett,33.810159,-117.824049,Positive
1274,JoeyScarantino,33.6463475,-117.671611,Positive
1275,quakesLA,35.034,-117.679,Positive
1276,QuakesToday,35.034,-117.679,Positive
1277,1stCAV_AM_1972,33.6880475,-117.1970825,Negative
1278,DGH_52_,33.842863,-117.851089,Negative
1279,SDToursblogs,32.810012,-117.104989,Positive
1280,MrCInCali,34.0451585,-117.603783,Positive
1281,DGH_52_,33.842863,-117.851089,Positive
1282,JoeyScarantino,33.6463475,-117.671611,Negative
1283,judypit,32.810012,-117.104989,Positive
1284,ashleemckinne16,33.769045,-117.96854,Positive
1285,DodgersCabal,32.810012,-117.104989,Positive
1286,MateoDeangelo,33.842863,-117.851089,Positive
1287,a_rdte,33.689732,-117.7823605,Negative
1288,r0ndeaux,32.810012,-117.104989,Positive
1289,quis__custodiet,34.1793,-118.21026,Positive
1290,SweetRnHustle,33.935967,-117.0093985,Negative
1291,myanimewaifu,37.2691755,-119.3066075,Positive
1292,ppadres,32.810012,-117.104989,Positive
1293,JeffEzellMagic,33.8819225,-117.8505745,Positive
1294,Tyler_Moses3,33.692542,-117.9987325,Positive
1295,palmer_white71,32.810012,-117.104989,Negative
1296,VivianLeal123,37.2691755,-119.3066075,Negative
1297,KellyClarkArt,33.1936,-117.241,Negative
1298,mdagher,33.7337835,-117.802135,Negative
1299,test5geo1798,37.2691755,-119.3066075,Positive
1300,papapastorjoe,33.832867,-117.2821715,Positive
1301,kinghollis888,33.5669805,-117.1965255,Positive
1302,FarolitoDeDios,37.2691755,-119.3066075,Positive
1303,BarreraNorma12,33.739992,-117.8874385,Negative
1304,tokyomegaplex,37.2691755,-119.3066075,Positive
1305,yourfavgirlie,33.842863,-117.851089,Positive
1306,shindoverse,32.810012,-117.104989,Negative
1307,lmbfisher,33.501021,-117.1195165,Negative
1308,jacob_sharin,33.689732,-117.7823605,Negative
1309,LakerChris26,33.689732,-117.7823605,Positive
1310,judypit,32.810012,-117.104989,Negative
1311,LazyDogHQ,33.885807,-117.5205067,Positive
1312,ilikebigdecks,33.120359,-117.0723185,Positive
1313,KeanuTrades,33.935822,-117.397616,Positive
1314,StaceyScott_CWS,33.469634,-117.6887695,Positive
1315,eubarr,37.2691755,-119.3066075,Positive
1316,sonicLA8402,33.8091385,-117.220413,Positive
1317,iKissedSaulito,34.000125,-117.412405,Positive
1318,Cinderkit55,33.226316,-117.320879,Positive
1319,judypit,32.810012,-117.104989,Positive
1320,SurferDude_HB,33.692542,-117.9987325,Negative
1321,irvinpamah,33.8527355,-118.006657,Negative
1322,TotalTrafficSD,32.83021,-117.1179,Negative
1323,Chris_Adams66,33.842863,-117.851089,Positive
1324,bachmanburner,33.842863,-117.851089,Positive
1325,JFKToffee,32.810012,-117.104989,Negative
1326,tmj_cao_edu,33.9311257,-117.548661,Positive
1327,lpmundell,32.7155,-117.1585,Positive
1328,SurferDude_HB,33.692542,-117.9987325,Negative
1329,Cankashi,32.810012,-117.104989,Negative
1330,malbert70,33.689732,-117.7823605,Negative
1331,leanord_GCC,32.810012,-117.104989,Negative
1332,testgeo2021,37.2691755,-119.3066075,Positive
1333,blazed1904,32.810012,-117.104989,Negative
1334,lmbfisher,33.501021,-117.1195165,Negative
1335,RayScottVibez,34.0451585,-117.603783,Positive
1336,marcusn01,37.2691755,-119.3066075,Positive
1337,judypit,32.810012,-117.104989,Negative
1338,Pimp_Lord619,33.120359,-117.0723185,Positive
1339,adam_ayala,34.0023805,-117.982366,Negative
1340,mdagher,33.7337835,-117.802135,Negative
1341,psychevelic,33.810485,-117.918989,Positive
1342,sinvendetta,33.921924000000004,-117.21792,Negative
1343,LakerChris26,33.689732,-117.7823605,Positive
1344,ilikebigdecks,33.120359,-117.0723185,Positive
1345,regallyjay,33.769045,-117.96854,Negative
1346,malbert70,33.689732,-117.7823605,Negative
1347,tmj_lax_art,34.1425078,-118.255075,Negative
1348,leilani_monzon,33.6880475,-117.1970825,Positive
1349,yourfavgirlie,33.842863,-117.851089,Negative
1350,VivianLeal123,37.2691755,-119.3066075,Negative
1351,r8trqtpie1971,33.9431,-117.228,Positive
1352,blazed1904,32.810012,-117.104989,Negative
1353,MichalskiJen,33.121483999999995,-117.2879235,Negative
1354,Drainums,32.810012,-117.104989,Negative
1355,savphoto,32.810012,-117.104989,Positive
1356,ChrisTonner10,33.689732,-117.7823605,Negative
1357,mdagher,33.7337835,-117.802135,Negative
1358,judypit,32.810012,-117.104989,Negative
1359,Monflash,33.935822,-117.397616,Positive
1360,dannysayswoof,32.810012,-117.104989,Negative
1361,ChrisKisThirsty,33.603508000000005,-117.656773,Positive
1362,sybariteturtle,33.842863,-117.851089,Negative
1363,OvertonSFC,37.2691755,-119.3066075,Negative
1364,dannysayswoof,32.810012,-117.104989,Positive
1365,trinityriver299,37.2691755,-119.3066075,Negative
1366,Galvaobjj,32.810012,-117.104989,Positive
1367,dannysayswoof,32.810012,-117.104989,Negative
1368,madeforDB_,32.810012,-117.104989,Negative
1369,swweetnsour,37.2691755,-119.3066075,Positive
1370,kspongart,33.6636085,-117.9056455,Negative
1371,215To562,37.2691755,-119.3066075,Negative
1372,Pbeltran37,33.5669805,-117.1965255,Positive
1373,TCTitansBsbl,33.6988085,-117.336396,Negative
1374,itsFatherJoe44,32.70749038,-117.15692103,Positive
1375,gboatman12,32.810012,-117.104989,Positive
1376,phsizemore,32.810012,-117.104989,Negative
1377,regallyjay,33.769045,-117.96854,Positive
1378,AboutAverage,33.9793435,-117.5800355,Negative
1379,testgeo2021,37.2691755,-119.3066075,Positive
1380,mattlogical,37.2691755,-119.3066075,Negative
1381,sybariteturtle,33.842863,-117.851089,Positive
1382,gelizabeths,33.045009,-117.253906,Negative
1383,BigGayChungus,33.436817,-117.624764,Positive
1384,suzannemayfiel7,33.747313500000004,-117.993728,Positive
1385,xxgreeninkxx,34.0023805,-117.982366,Positive
1386,_michaelwave,33.226316,-117.320879,Positive
1387,sybariteturtle,33.842863,-117.851089,Positive
1388,LakerChris26,33.689732,-117.7823605,Positive
1389,Crisflorida09,33.842863,-117.851089,Negative
1390,paulonest87,33.629414,-117.5957275,Positive
1391,RianaTweetsNow,37.2691755,-119.3066075,Positive
1392,VivianLeal123,37.2691755,-119.3066075,Negative
1393,RichardImmoos,37.2691755,-119.3066075,Negative
1394,mbmistakes21,33.9248815,-117.947887,Positive
1395,AboutAverage,33.9793435,-117.5800355,Positive
1396,KennyManzo,33.810159,-117.824049,Positive
1397,CarolKearns12,33.8730885,-117.366128,Negative
1398,vahhleria92,33.710105,-117.9476415,Negative
1399,DIProdco,33.692542,-117.9987325,Positive
1400,judypit,32.810012,-117.104989,Positive
1401,DouglasGrantLi1,32.810012,-117.104989,Positive
1402,amysnodgrass18,37.2691755,-119.3066075,Positive
1403,garyrikard,32.810012,-117.104989,Positive
1404,EC_SysSolutions,37.2691755,-119.3066075,Positive
1405,VisitOceanside,33.226316,-117.320879,Positive
1406,SurferDude_HB,33.692542,-117.9987325,Negative
1407,test5geo1798,37.2691755,-119.3066075,Positive
1408,michael_k_woods,37.2691755,-119.3066075,Negative
1409,tmj_CA_peds,36.778261,-119.4179324,Positive
1410,OmariWarren,32.810012,-117.104989,Negative
1411,GrandCalStan,33.366294,-117.2199115,Positive
1412,LegendaryshotsP,37.2691755,-119.3066075,Negative
1413,DavidDeMera7,37.2691755,-119.3066075,Positive
1414,tmj_LAJ_NURSING,33.5539143,-117.2139232,Positive
1415,Crisflorida09,33.842863,-117.851089,Positive
1416,amoffitino,32.810012,-117.104989,Positive
1417,sdsportsfiend,32.810012,-117.104989,Positive
1418,tmj_ca_web,34.0286226,-117.8103367,Positive
1419,judypit,32.810012,-117.104989,Positive
1420,cainfury,37.2691755,-119.3066075,Positive
1421,tmj_CA_EDU,35.2454989,-120.5969758,Negative
1422,THEaidandean,37.2691755,-119.3066075,Negative
1423,qonnorchase,32.810012,-117.104989,Negative
1424,amysnodgrass18,37.2691755,-119.3066075,Positive
1425,BiSeeya,37.2691755,-119.3066075,Negative
1426,DIProdco,33.692542,-117.9987325,Positive
1427,CJMPadres23,37.2691755,-119.3066075,Negative
1428,jacob_sharin,33.689732,-117.7823605,Positive
1429,savphoto,32.810012,-117.104989,Negative
1430,npbat,37.2691755,-119.3066075,Negative
1431,martymadrid,37.2691755,-119.3066075,Negative
1432,SFGiants_JD,37.2691755,-119.3066075,Positive
1433,judypit,32.810012,-117.104989,Positive
1434,MatthewColome,33.859093,-117.585658,Negative
1435,TeachMsHeffern,33.935822,-117.397616,Negative
1436,ronniekinggroup,33.61695,-117.93033,Positive
1437,MssKayy,32.810012,-117.104989,Positive
1438,sybariteturtle,33.842863,-117.851089,Negative
1439,Sean_Michael_Mo,37.2691755,-119.3066075,Positive
1440,MssKayy,32.810012,-117.104989,Negative
1441,Pbeltran37,33.5669805,-117.1965255,Positive
1442,bachmanburner,33.842863,-117.851089,Positive
1443,nubia_kg,33.1387415,-117.1668165,Positive
1444,tmj_CA_transp,35.55,-118.92,Positive
1445,KarlDAmico,37.2691755,-119.3066075,Negative
1446,S0ULFLYEST,32.810012,-117.104989,Negative
1447,garyrikard,32.810012,-117.104989,Positive
1448,ilikebigdecks,33.120359,-117.0723185,Positive
1449,LakerNationTony,33.9949115,-117.48099,Positive
1450,Pbeltran37,33.5669805,-117.1965255,Positive
1451,bachmanburner,33.842863,-117.851089,Negative
1452,towerofdaniels,33.921924000000004,-117.21792,Positive
1453,VivianLeal123,37.2691755,-119.3066075,Negative
1454,khatib18wheel,33.935822,-117.397616,Negative
1455,sigfridophoto,37.2691755,-119.3066075,Negative
1456,devildemonbabe,33.9949115,-117.48099,Negative
1457,extex2,33.692542,-117.9987325,Positive
1458,Sydieee,33.121483999999995,-117.2879235,Positive
1459,savphoto,32.810012,-117.104989,Negative
1460,DIProdco,33.692542,-117.9987325,Positive
1461,szanagarza2,37.2691755,-119.3066075,Positive
1462,BrainHarrington,33.842863,-117.851089,Negative
1463,edithmarie2,33.689732,-117.7823605,Positive
1464,mariannebarredo,33.769045,-117.96854,Positive
1465,IgawaPastor,33.6422136,-117.65614183,Positive
1466,ilikebigdecks,33.120359,-117.0723185,Positive
1467,sissyboo143,37.2691755,-119.3066075,Negative
1468,cinemaxwell,33.80647062,-117.91768706,Positive
1469,QueenBeeLatina,33.739992,-117.8874385,Positive
1470,HelmsmanFreddy,33.842863,-117.851089,Negative
1471,phpats,32.810012,-117.104989,Positive
1472,savphoto,32.810012,-117.104989,Negative
1473,PeaceLoveTomiko,37.2691755,-119.3066075,Negative
1474,sinvendetta,33.921924000000004,-117.21792,Positive
1475,ortega0391,33.842863,-117.851089,Positive
1476,AlaneAdamsBooks,33.817246,-117.810111,Positive
1477,NoelleHRiggs,37.2691755,-119.3066075,Negative
1478,Pimp_Lord619,37.2691755,-119.3066075,Positive
1479,TotalTrafficSF,38.60831,-122.6542,Negative
1480,TotalTrafficSF,38.60831,-122.6542,Negative
1481,trinityriver299,37.2691755,-119.3066075,Negative
1482,Godtouniverse,32.810012,-117.104989,Negative
1483,McintireKen,37.2691755,-119.3066075,Positive
1484,LIGHTS_nft,33.1387415,-117.1668165,Positive
1485,everyEarthquake,33.4216667,-116.6121667,Positive
1486,comalkv,37.2691755,-119.3066075,Positive
1487,THEaidandean,37.2691755,-119.3066075,Positive
1488,extex2,33.692542,-117.9987325,Positive
1489,edithmarie2,33.689732,-117.7823605,Negative
1490,coffretchi,32.810012,-117.104989,Positive
1491,GaneshaFootball,33.9873325,-117.6732545,Positive
1492,gzell_m,33.842863,-117.851089,Negative
1493,alegre1519,33.226316,-117.320879,Negative
1494,belenrenteriaa,33.929913,-117.559707,Positive
1495,324B2122,32.810012,-117.104989,Positive
1496,_riomiyagi,33.8527355,-118.006657,Positive
1497,CallMeKristynC,33.689732,-117.7823605,Positive
1498,ilikebigdecks,33.120359,-117.0723185,Positive
1499,AgrahamBpad,33.8527355,-118.006657,Negative
1500,junjunyishi,33.689732,-117.7823605,Positive
1501,lrotter,32.715738,-117.1610838,Positive
1502,SDWaveFCGritty,32.810012,-117.104989,Negative
1503,Tyler_Moses3,33.692542,-117.9987325,Positive
1504,BrainHarrington,33.842863,-117.851089,Negative
1505,bachmanburner,33.842863,-117.851089,Negative
1506,palmer_white71,32.810012,-117.104989,Positive
1507,crimdelacrimm,37.2691755,-119.3066075,Negative
1508,collinnnn,33.935822,-117.397616,Positive
1509,DKunVTOficial,32.810012,-117.104989,Negative
1510,BrunooVillani,33.731527,-117.770593,Negative
1511,tl_coach,33.935822,-117.397616,Positive
1512,tmj_cao_finance,33.4554212,-117.1060875,Positive
1513,EricKentWines,38.38405,-122.81353,Negative
1514,_riomiyagi,33.8527355,-118.006657,Positive
1515,bachmanburner,33.842863,-117.851089,Positive
1516,sou_enir,37.2691755,-119.3066075,Positive
1517,takarakanashi,33.842863,-117.851089,Positive
1518,gdewitt1,32.810012,-117.104989,Positive
1519,devildemonbabe,33.9949115,-117.48099,Negative
1520,PapiFlowerz,32.810012,-117.104989,Positive
1521,xcold64x,37.2691755,-119.3066075,Positive
1522,test5geo1798,37.2691755,-119.3066075,Positive
1523,madrelauren,32.810012,-117.104989,Negative
1524,BrainHarrington,33.842863,-117.851089,Negative
1525,ClaudiaActriz,37.2691755,-119.3066075,Negative
1526,rodneyhatley,32.810012,-117.104989,Negative
1527,staceymeis,33.810159,-117.824049,Positive
1528,starlight348,34.0451585,-117.603783,Positive
1529,AboutAverage,33.9793435,-117.5800355,Positive
1530,_riomiyagi,33.8527355,-118.006657,Positive
1531,GurSingh408,33.629414,-117.5957275,Positive
1532,sybariteturtle,33.842863,-117.851089,Negative
1533,_ChristianCash,32.810012,-117.104989,Negative
1534,madeforDB_,32.810012,-117.104989,Negative
1535,DeweyDecibel,37.2691755,-119.3066075,Positive
1536,SousChefWic,32.996434,-117.256869,Positive
1537,huntersowards3,32.810012,-117.104989,Negative
1538,tmj_LAJ_LABOR,32.715738,-117.1610838,Positive
1539,xagerr009,37.2691755,-119.3066075,Positive
1540,madeforDB_,32.810012,-117.104989,Positive
1541,liamkande,33.61695,-117.93033,Positive
1542,mdav1105,33.8362,-117.89,Negative
1543,Weldonowens9,33.929913,-117.559707,Positive
1544,DeweyDecibel,37.2691755,-119.3066075,Positive
1545,kingbigboi23,33.9873325,-117.6732545,Negative
1546,hanrubyprice,33.842863,-117.851089,Negative
1547,Aaaaairrii,33.6636085,-117.9056455,Positive
1548,kingbigboi23,33.9873325,-117.6732545,Negative
1549,DennisP88453209,33.739992,-117.8874385,Positive
1550,riseriyo,33.122,-117.297,Positive
1551,BlackGirlGrape,33.842863,-117.851089,Positive
1552,pepperthegr8,33.8416755,-117.521736,Positive
1553,gohead287,33.121483999999995,-117.2879235,Positive
1554,SuperMehul1,33.121483999999995,-117.2879235,Positive
1555,NicholasEvanko,32.810012,-117.104989,Positive
1556,Weldonowens9,33.929913,-117.559707,Positive
1557,EdouardDuprat,37.2691755,-119.3066075,Positive
1558,princess_nat01,33.921924000000004,-117.21792,Negative
1559,testgeo2021,37.2691755,-119.3066075,Positive
1560,its_ash,33.9248815,-117.947887,Negative
1561,KennyNakawaki,33.900901000000005,-118.0071635,Negative
1562,MssKayy,32.810012,-117.104989,Positive
1563,kingbigboi23,33.9873325,-117.6732545,Negative
1564,madelynglitters,33.121483999999995,-117.2879235,Negative
1565,drshasta_,32.810012,-117.104989,Positive
1566,jordancredible,37.2691755,-119.3066075,Negative
1567,Raidger4,37.2691755,-119.3066075,Negative
1568,its_ash,33.9248815,-117.947887,Negative
1569,Crisflorida09,33.842863,-117.851089,Positive
1570,Weldonowens9,33.929913,-117.559707,Positive
1571,magalysuper,33.810159,-117.824049,Negative
1572,devildemonbabe,33.9949115,-117.48099,Positive
1573,BatBoyReturns,33.8527355,-118.006657,Positive
1574,DustinMPeyser,32.71029623,-117.16246567,Positive
1575,RobinBoy251,32.810012,-117.104989,Positive
1576,Shoegalwest,33.81208585,-117.91900093,Negative
1577,trinityriver299,37.2691755,-119.3066075,Negative
1578,Weldonowens9,33.929913,-117.559707,Positive
1579,peachsmoothie88,33.529449,-117.7063095,Negative
1580,purrkittykat,33.842863,-117.851089,Negative
1581,GurSingh408,33.629414,-117.5957275,Negative
1582,julrach,33.6636085,-117.9056455,Negative
1583,maedix0922,33.739992,-117.8874385,Negative
1584,Pbeltran37,33.5669805,-117.1965255,Negative
1585,testgeo2021,37.2691755,-119.3066075,Positive
1586,ilikebigdecks,33.120359,-117.0723185,Positive
1587,J_Rey07,33.794812,-117.9924755,Positive
1588,earthshook,37.5735,-118.6291667,Positive
1589,cat1129,33.739992,-117.8874385,Negative
1590,cindylocke47,33.5513865,-117.643819,Negative
1591,KTSashaMGH,32.810012,-117.104989,Negative
1592,mexican_rider,33.9248815,-117.947887,Positive
1593,thedianeschmidt,33.67,-117.78,Negative
1594,tmj_LAJ_adm,32.715738,-117.1610838,Positive
1595,ItShade_,32.810012,-117.104989,Positive
1596,quiqueebsmuzik,33.85659789,-117.87116647,Positive
1597,Pbeltran37,33.5669805,-117.1965255,Positive
1598,tmj_CAO_secure,33.9898188,-117.7325848,Positive
1599,djHeartAttak,32.810012,-117.104989,Positive
1600,DanaGriffinNBC,32.810012,-117.104989,Negative
1601,sholvah2010,33.1265919,-117.0944511,Negative
1602,CoreyWDW,33.808703,-117.926752,Positive
1603,test5geo1798,37.2691755,-119.3066075,Positive
1604,BlackGirlGrape,33.842863,-117.851089,Positive
